PlayerName,Appearances,Wins,Losses,Saves,PenaltiesSaved,Punches,HighClaims,Catches,SweeperClearances,ThrowOuts,GoalKicks,CleanSheets,GoalsConceded,ErrorsLeadingToGoal,OwnGoals,YellowCards,RedCards,Fouls,Goals,Assists,Passes,PassesPerMatch,AccurateLongBalls,Tackles,TackleSuccess%,LastManTackles,BlockedShots,Interceptions,Clearances,HeadedClearance,ClearancesOffLine,Recoveries,DuelsWon,DuelsLost,Successful5050s,AerialBattlesWon,AerialBattlesLost,BigChancesCreated,Crosses,CrossAccuracy%,ThroughBalls,GoalsPerMatch,HeadedGoals,GoalsWithRightFoot,GoalsWithLeftFoot,PenaltiesScored,FreekicksScored,Shots,ShotsOnTarget,ShootingAccuracy%,HitWoodwork,BigChancesMissed,Offsides
Benjamin  Fredrick ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio  Reguilón ,25,8,13,0,0,0,0,0,0,0,0,3,28,1,0,7,1,14,0,4,646,25.84,23,58,48%,1,6,21,38,15,0,96,119,88,16,20,29,6,101,26%,1,0,0,0,0,0,0,0,0,0,1,0,4
Benjamin  Arthur ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian  Nørgaard ,31,8,17,0,0,0,0,0,0,0,0,0,0,0,0,8,0,41,2,1,"1,441",46.48,60,81,62%,0,12,54,49,33,0,216,159,159,6,41,47,6,22,27%,8,0.06,2,0,0,0,0,35,7,20%,0,3,1
Mathias  Jensen ,32,9,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,28,3,3,972,30.38,82,54,59%,0,3,23,24,8,0,123,96,148,18,6,11,9,113,38%,8,0.09,0,2,1,0,1,14,7,50%,0,0,2
Josh  Dasilva ,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,4.33,0,2,50%,0,0,0,0,0,0,2,4,8,2,0,0,0,6,17%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Yoane  Wissa ,34,8,17,0,0,0,0,0,0,0,0,0,0,0,0,7,0,38,12,3,440,12.94,12,28,57%,0,15,9,13,12,0,99,137,141,20,38,49,7,21,24%,3,0.35,0,8,4,0,0,67,26,39%,2,12,20
Frank  Onyeka ,26,5,14,0,0,0,0,0,0,0,0,0,0,0,0,8,0,24,1,2,375,14.42,14,37,65%,0,8,23,17,7,0,73,89,86,11,10,23,2,16,31%,2,0.04,0,1,0,0,0,22,9,41%,0,2,4
Bryan  Mbeumo ,25,8,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,9,6,650,26.00,17,15,67%,0,11,7,12,8,0,93,106,160,26,23,45,6,92,32%,15,0.36,0,1,8,3,0,53,20,38%,3,9,3
Mikkel  Damsgaard ,23,5,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,2,394,17.13,23,29,59%,0,3,11,10,5,0,57,58,70,9,12,11,5,29,10%,10,0.00,0,0,0,0,0,9,4,44%,0,1,3
Shandon  Baptiste ,10,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,86,8.60,4,4,100%,0,0,3,5,3,0,17,13,18,6,3,6,1,3,67%,0,0.10,0,1,0,0,0,2,2,100%,0,0,0
Vitaly  Janelt ,38,10,19,0,0,0,0,0,0,0,0,0,0,1,0,8,0,27,1,3,"1,306",34.37,60,63,60%,0,8,36,57,17,0,189,133,100,8,34,27,5,59,34%,4,0.03,0,0,1,0,0,21,7,33%,1,2,3
Yehor  Yarmoliuk ,27,9,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,282,10.44,9,17,65%,0,3,6,5,2,0,50,49,47,17,9,10,0,14,7%,0,0.00,0,0,0,0,0,11,5,45%,0,2,1
Kevin  Schade ,11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,88,8.00,0,3,33%,0,1,1,4,3,0,23,28,44,2,17,14,2,5,40%,1,0.18,0,2,0,0,0,8,4,50%,1,2,2
Ethan  Brierley ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Ryan  Trevitt ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Yunus  Konak ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Ivan  Toney ,17,3,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,24,4,2,388,22.82,0,15,0,0,11,10,17,14,0,0,0,0,0,0,0,3,22,0,0,0.24,0,4,0,0,1,51,22,43%,1,11,7
Keane  Lewis-Potter ,30,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1,358,11.93,0,17,0,0,10,7,20,9,0,0,0,0,0,0,0,3,50,0,0,0.10,1,1,1,0,0,43,22,51%,2,12,3
Saman  Ghoddos ,19,4,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,1,0,368,19.37,0,28,0,0,1,5,9,2,0,0,0,0,0,0,0,1,42,0,0,0.05,0,1,0,0,0,9,2,22%,0,0,2
Neal  Maupay ,31,8,19,0,0,0,0,0,0,0,0,0,0,0,0,8,0,20,6,3,398,12.84,0,10,0,0,12,2,4,3,0,0,0,0,0,0,0,5,8,0,0,0.19,1,3,2,0,0,42,20,48%,1,7,6
Jason  Steele ,17,5,8,43,0,2,7,1,0,69,54,2,34,0,0,0,0,0,0,0,602,35.41,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom  McGill ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bart  Verbruggen ,21,7,6,65,0,6,17,5,0,117,72,4,28,2,0,3,0,1,0,0,743,35.38,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tariq  Lamptey ,19,7,8,0,0,0,0,0,0,0,0,0,20,0,0,3,0,11,0,3,371,19.53,7,21,67%,0,4,6,5,3,1,32,49,38,6,4,9,1,31,29%,0,0,0,0,0,0,0,0,0,0,0,0,3
Adam  Webster ,15,4,6,0,0,0,0,0,0,0,0,1,22,1,1,2,0,9,0,0,"1,086",72.40,35,14,86%,0,3,16,41,21,0,63,50,38,0,33,13,0,1,0%,1,0,0,0,0,0,0,0,0,0,0,0,0
Lewis  Dunk ,33,11,12,0,0,0,0,0,0,0,0,5,52,1,0,7,1,23,3,1,"3,212",97.33,149,27,52%,0,10,31,88,46,3,180,101,81,5,57,33,1,7,14%,2,0,2,1,0,0,0,0,0,0,1,0,1
Jan  Paul van Hecke ,28,9,9,0,0,0,0,0,0,0,0,5,38,1,0,4,0,14,0,0,"2,399",85.68,88,47,55%,1,4,30,74,42,0,130,135,71,5,66,34,0,4,25%,3,0,0,0,0,0,0,0,0,0,1,0,0
Pervis  Estupiñán ,19,8,7,0,0,0,0,0,0,0,0,1,26,0,1,4,0,22,2,3,820,43.16,13,26,50%,0,2,21,20,13,0,90,64,67,9,12,14,4,65,23%,1,0,0,0,2,0,0,0,0,0,0,0,5
Joël  Veltman ,27,9,10,0,0,0,0,0,0,0,0,2,32,1,0,4,0,17,1,1,810,30.00,30,54,76%,0,0,18,52,21,0,76,125,69,1,29,21,1,11,0%,2,0,0,1,0,0,0,0,0,0,0,0,1
Odeluga  Offiah ,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,67,16.75,0,1,0%,0,0,1,0,0,0,4,8,4,4,1,1,0,3,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Igor  Julio ,24,6,8,0,0,0,0,0,0,0,0,2,26,0,0,4,0,21,0,0,"1,417",59.04,23,25,72%,0,2,14,45,18,1,105,71,56,16,26,14,1,1,0%,2,0,0,0,0,0,0,0,0,0,0,0,0
Ben  Jackson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Leigh  Kavanagh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Valentín  Barco ,6,1,5,0,0,0,0,0,0,0,0,0,9,1,0,1,0,7,0,0,187,31.17,3,11,45%,0,2,4,2,0,0,16,24,23,5,1,7,0,30,10%,2,0,0,0,0,0,0,0,0,0,0,0,0
Noël  Atom ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Solly  March ,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,3,1,221,31.57,4,19,74%,0,6,11,8,3,0,36,41,40,8,6,4,2,21,33%,1,0.43,1,0,2,0,0,14,6,43%,0,1,7
Pascal  Groß ,36,11,13,0,0,0,0,0,0,0,0,0,0,1,0,7,0,23,4,10,"2,927",81.31,98,70,66%,0,20,22,27,8,0,144,127,121,16,14,17,11,238,37%,5,0.11,0,3,1,1,0,55,20,36%,1,9,3
Adam  Lallana ,25,7,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,1,499,19.96,3,8,38%,0,3,3,1,1,0,22,25,44,3,3,5,2,7,29%,3,0.00,0,0,0,0,0,11,2,18%,0,0,2
Jakub  Moder ,17,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,289,17.00,3,19,53%,0,4,2,12,5,0,40,33,33,6,3,5,2,6,0%,1,0.00,0,0,0,0,0,11,3,27%,0,1,2
Kaoru  Mitoma ,19,7,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,3,4,597,31.42,0,13,0,0,8,5,11,4,0,0,0,0,0,0,0,6,44,0,0,0.16,1,2,0,0,0,34,15,44%,0,6,7
Billy  Gilmour ,30,11,10,0,0,0,0,0,0,0,0,0,0,0,0,8,1,22,0,1,"2,065",68.83,64,26,62%,0,11,11,14,6,0,132,75,88,8,11,21,3,34,32%,9,0.00,0,0,0,0,0,25,5,20%,0,0,0
Facundo  Buonanotte ,27,7,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,34,3,1,469,17.37,5,42,52%,0,7,8,5,2,0,66,107,139,18,6,16,3,6,17%,1,0.11,0,0,3,0,0,21,9,43%,1,2,3
Cameron  Peupion ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Jack  Hinshelwood ,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,3,0,435,36.25,5,14,36%,0,1,14,16,8,0,33,24,33,0,7,8,1,10,20%,0,0.25,2,1,0,0,0,14,8,57%,1,3,1
James  Milner ,15,6,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,2,500,33.33,19,20,70%,0,2,8,13,5,0,45,33,38,3,6,13,2,29,28%,4,0.00,0,0,0,0,0,5,1,20%,1,0,3
Kacper  Kozlowski ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Carlos  Baleba ,27,7,12,0,0,0,0,0,0,0,0,0,0,2,0,7,0,40,0,0,773,28.63,18,40,50%,0,6,18,27,14,0,95,102,90,11,25,10,1,0,0%,0,0.00,0,0,0,0,0,21,5,24%,0,0,0
Samy  Chouchane ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Danny  Welbeck ,29,9,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,5,1,506,17.45,0,35,0,0,10,9,17,10,0,0,0,0,0,0,0,3,3,0,0,0.17,1,2,2,0,0,41,16,39%,1,10,9
Julio  Enciso ,12,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,2,167,13.92,0,6,0,0,6,0,3,2,0,0,0,0,0,0,0,4,8,0,0,0.00,0,0,0,0,0,28,8,29%,0,2,1
Evan  Ferguson ,27,11,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,6,0,300,11.11,0,14,0,0,4,2,8,5,0,0,0,0,0,0,0,1,1,0,0,0.22,0,4,2,0,0,33,20,61%,2,4,5
João  Pedro ,31,10,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,9,3,774,24.97,0,31,0,0,30,11,25,17,0,0,0,0,0,0,0,9,29,0,0,0.29,3,6,0,4,0,75,26,35%,1,9,11
Simon  Adingra ,31,9,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,6,1,747,24.10,0,45,0,0,7,19,22,9,0,0,0,0,0,0,0,6,76,0,0,0.19,1,5,0,0,0,52,22,42%,1,4,17
Benicio  Baker-Boaitey ,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,19,3.80,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,1,0,0%,0,0,1
Ansu  Fati ,19,6,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,0,204,10.74,0,5,0,0,12,3,3,1,0,0,0,0,0,0,0,1,3,0,0,0.11,0,1,1,0,0,26,11,42%,0,4,2
Joshua  Duffus ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luca  Barrington ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Arijanet  Muric ,10,2,4,64,1,4,19,0,0,54,33,0,16,2,1,0,0,0,0,0,526,52.60,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawrence  Vigouroux ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James  Trafford ,28,3,20,106,0,20,25,2,0,162,198,2,62,1,0,2,0,0,0,0,"1,368",48.86,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie  Taylor ,28,5,17,0,0,0,0,0,0,0,0,2,46,0,0,8,0,20,1,1,"1,042",37.21,51,35,57%,0,4,19,67,34,0,106,101,91,9,41,38,4,71,20%,0,0,0,0,1,0,0,0,0,0,0,0,2
Hjalmar  Ekdal ,8,1,3,0,0,0,0,0,0,0,0,0,8,0,0,2,0,8,0,0,217,27.13,6,4,50%,0,0,6,21,8,0,26,12,21,2,4,9,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
 Vitinho ,32,4,20,0,0,0,0,0,0,0,0,2,44,1,0,1,0,27,0,2,756,23.63,26,64,53%,1,12,12,43,16,0,109,136,143,25,20,22,1,56,9%,4,0,0,0,0,0,0,0,0,0,0,0,6
Ameen  Al Dakhil ,13,1,10,0,0,0,0,0,0,0,0,0,26,1,1,1,0,6,1,0,598,46.00,20,12,42%,0,3,12,34,25,0,50,33,46,3,14,23,0,3,33%,2,0,0,0,1,0,0,0,0,0,0,0,0
Jordan  Beyer ,15,3,10,0,0,0,0,0,0,0,0,2,23,1,0,6,0,11,0,1,855,57.00,47,35,57%,1,3,16,68,39,0,57,73,50,4,29,26,1,0,0%,1,0,0,0,0,0,0,0,0,0,0,0,0
Dara  O'Shea ,33,4,22,0,0,0,0,0,0,0,0,1,71,0,1,5,1,36,3,4,"1,732",52.48,110,39,51%,1,3,35,158,87,1,140,182,120,1,127,68,3,11,27%,3,0,3,0,0,0,0,0,0,0,0,0,1
Hannes  Delcroix ,12,2,8,0,0,0,0,0,0,0,0,0,25,0,0,2,0,6,0,0,318,26.50,12,10,60%,1,0,9,23,7,0,29,21,21,3,8,10,0,5,40%,0,0,0,0,0,0,0,0,0,0,0,0,0
Maxime  Esteve ,16,2,8,0,0,0,0,0,0,0,0,0,28,0,0,6,0,25,0,0,810,50.63,24,27,37%,1,2,27,55,25,0,62,70,64,1,27,25,0,5,20%,1,0,0,0,0,0,0,0,0,0,0,0,0
Lorenz  Assignon ,15,2,8,0,0,0,0,0,0,0,0,0,30,0,0,3,1,33,1,2,352,23.47,3,35,49%,0,4,19,41,19,0,67,77,93,13,13,17,3,29,17%,0,0,0,1,0,0,0,0,0,0,0,0,1
Jack  Cork ,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,32,8.00,1,2,0%,0,0,1,1,0,0,2,3,8,0,0,2,0,1,0%,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Jóhann  Gudmundsson ,26,2,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,1,3,465,17.88,29,13,31%,0,3,16,16,6,0,56,52,61,5,14,22,5,70,37%,4,0.04,0,0,1,0,0,15,6,40%,1,3,2
Josh  Brownhill ,33,5,21,0,0,0,0,0,0,0,0,0,0,0,0,4,1,38,4,2,"1,028",31.15,44,61,57%,0,5,34,40,21,0,124,126,101,7,36,33,0,57,23%,4,0.12,0,1,3,0,0,28,11,39%,0,1,2
Josh  Cullen ,25,3,15,0,0,0,0,0,0,0,0,0,0,0,0,9,0,24,2,3,"1,341",53.64,35,42,69%,0,7,15,24,7,0,141,113,82,3,21,24,3,26,38%,5,0.08,0,1,1,0,0,16,5,31%,0,0,0
Nathan  Redmond ,12,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,68,5.67,3,2,50%,0,0,0,3,3,0,6,9,12,4,1,1,1,3,33%,0,0.00,0,0,0,0,0,0,0,0%,1,0,2
Sander  Berge ,37,5,24,0,0,0,0,0,0,0,0,0,0,2,0,8,1,40,1,2,"1,547",41.81,83,76,61%,0,8,23,58,37,0,202,179,150,20,65,49,5,12,8%,7,0.03,0,1,0,0,0,25,3,12%,1,2,2
Aaron  Ramsey ,14,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,146,10.43,7,17,82%,0,1,1,10,1,0,24,27,36,3,4,5,1,2,0%,1,0.00,0,0,0,0,0,6,2,33%,0,0,1
Han-Noah  Massengo ,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.00,0,1,100%,0,0,0,0,0,0,1,1,1,0,0,1,0,2,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Jay  Rodríguez ,21,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,1,215,10.24,0,14,0,0,6,1,7,2,0,0,0,0,0,0,0,0,1,0,0,0.10,1,1,0,1,0,22,8,36%,1,6,7
Lyle  Foster ,24,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,5,3,452,18.83,0,19,0,0,4,3,33,21,0,0,0,0,0,0,0,1,3,0,0,0.21,0,3,2,0,0,34,17,50%,0,6,14
Benson  Manuel ,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47,5.88,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.00,0,0,0,0,0,4,2,50%,0,0,0
Enock  Agyei ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0%,0,0,0
Zeki  Amdouni ,34,5,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,5,1,488,14.35,0,27,0,0,10,9,10,7,0,0,0,0,0,0,0,2,8,0,0,0.15,0,3,2,1,0,49,22,45%,1,6,2
Luca  Koleosho ,15,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,246,16.40,0,7,0,0,6,2,0,0,0,0,0,0,0,0,0,2,23,0,0,0.07,0,1,0,0,0,23,5,22%,1,3,8
Jacob  Bruun Larsen ,32,5,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,6,0,457,14.28,0,9,0,0,15,7,21,7,0,0,0,0,0,0,0,1,62,0,0,0.19,0,4,2,1,0,44,16,36%,0,4,11
Wilson  Odobert ,29,3,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,2,545,18.79,0,17,0,0,16,6,12,3,0,0,0,0,0,0,0,7,35,0,0,0.10,0,2,1,0,0,49,14,29%,0,2,1
Mike  Trésor ,16,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,9.13,0,10,0,0,1,1,1,1,0,0,0,0,0,0,0,1,32,0,0,0.00,0,0,0,0,0,5,0,0%,0,1,2
David  Datro Fofana ,15,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,4,1,168,11.20,0,10,0,0,2,1,2,2,0,0,0,0,0,0,0,3,3,0,0,0.27,1,3,0,0,0,19,10,53%,0,5,9
Marcus  Bettinelli ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddie  Beach ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert  Sánchez ,16,5,7,53,1,2,17,2,0,87,91,3,25,1,0,2,0,0,0,0,520,32.50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Djordje  Petrovic ,23,13,5,75,0,8,18,2,0,97,149,5,38,2,0,2,0,0,0,0,707,30.74,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ted  Curd ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max  Merrick ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teddy  Sharman-Lowe ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benoît  Badiashile ,18,9,6,0,0,0,0,0,0,0,0,3,31,1,1,3,0,17,0,1,"1,165",64.72,36,21,71%,0,2,18,65,37,1,82,55,48,0,28,22,2,2,0%,1,0,0,0,0,0,0,0,0,0,0,0,1
Thiago  Silva ,31,15,10,0,0,0,0,0,0,0,0,6,45,1,0,4,0,10,3,1,"2,279",73.52,96,29,52%,1,5,26,150,74,0,140,90,51,2,53,27,3,4,25%,0,0,2,1,0,0,0,0,0,0,1,0,1
Trevoh  Chalobah ,13,8,1,0,0,0,0,0,0,0,0,2,14,0,0,1,0,3,1,0,760,58.46,24,16,75%,0,0,8,49,25,0,46,39,34,1,19,23,0,0,0%,1,0,1,0,0,0,0,0,0,0,0,0,0
Ben  Chilwell ,13,4,5,0,0,0,0,0,0,0,0,0,14,0,0,5,0,11,0,1,405,31.15,5,15,67%,0,4,4,17,6,0,33,46,41,7,12,15,3,43,21%,0,0,0,0,0,0,0,0,0,0,0,0,4
Reece  James ,10,3,4,0,0,0,0,0,0,0,0,0,11,0,0,0,2,4,0,2,267,26.70,14,14,64%,0,2,3,7,5,0,28,36,21,9,8,5,7,28,25%,4,0,0,0,0,0,0,0,0,0,0,0,2
Marc  Cucurella ,21,11,5,0,0,0,0,0,0,0,0,4,33,0,1,10,0,23,0,2,"1,057",50.33,15,62,61%,0,2,22,33,16,0,96,123,83,4,25,17,1,16,31%,1,0,0,0,0,0,0,0,0,0,0,0,1
Wesley  Fofana ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfie  Gilchrist ,11,8,2,0,0,0,0,0,0,0,0,0,6,0,0,1,0,4,1,0,123,11.18,1,4,0%,0,1,3,9,5,0,9,7,13,1,2,4,0,1,0%,0,0,0,1,0,0,0,0,0,0,0,0,0
Levi  Colwill ,23,10,8,0,0,0,0,0,0,0,0,4,26,0,0,2,0,25,1,1,"1,053",45.78,43,48,63%,1,3,26,64,37,0,96,114,61,9,44,20,3,12,0%,4,0,1,0,0,0,0,0,0,0,0,0,4
Malo  Gusto ,27,14,6,0,0,0,0,0,0,0,0,2,27,0,0,7,1,22,0,6,"1,218",45.11,30,55,49%,0,2,17,37,16,0,126,110,89,17,8,19,8,64,27%,2,0,0,0,0,0,0,0,0,0,0,0,6
Malang  Sarr ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Axel  Disasi ,31,13,10,0,0,0,0,0,0,0,0,5,50,0,1,6,0,17,2,0,"2,198",70.90,45,33,58%,1,1,18,97,51,0,150,134,71,12,73,33,0,10,10%,3,0,1,1,0,0,0,0,0,0,0,0,4
Ishé  Samuels-Smith ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh  Brooking ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
Dylan  Williams ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
